328.12	307.99	447.65	306.81	458.07	488.98	329.72	493.86	
328.27	307.87	448.07	306.76	458.14	489.57	329.75	494.35	
328.40	307.88	448.49	306.67	458.21	490.16	329.68	494.83	
328.36	307.84	448.98	306.65	458.24	490.73	329.71	495.21	
328.18	307.46	449.56	306.61	458.16	491.22	329.55	495.74	
328.13	307.27	450.19	306.72	458.16	491.96	329.47	496.35	
328.51	307.44	451.06	307.03	458.10	493.03	329.35	496.88	
328.61	307.58	451.85	307.41	458.09	493.83	329.24	497.53	
328.72	307.50	452.62	307.68	458.03	494.54	329.18	498.13	
328.68	307.70	453.06	307.88	458.24	495.08	329.26	498.69	
328.27	307.76	453.37	307.60	458.45	495.21	329.42	499.16	
327.95	308.04	453.55	307.49	458.65	495.29	329.57	499.59	
327.55	308.24	453.75	307.50	458.85	495.42	329.65	500.00	
327.14	308.48	453.87	307.51	459.05	495.48	329.84	500.32	
326.87	308.82	454.07	307.53	459.23	495.63	329.89	500.75	
326.46	309.11	454.17	307.53	459.47	495.74	330.04	501.14	
326.23	309.56	454.33	307.59	459.68	495.84	330.20	501.49	
325.90	309.72	454.52	307.63	459.86	495.94	330.28	501.87	
325.66	309.99	454.64	307.73	459.99	496.02	330.46	502.17	
325.45	310.34	454.79	307.89	460.11	496.09	330.56	502.48	
325.08	310.70	454.93	308.02	460.27	496.16	330.67	502.79	
324.86	311.15	455.07	308.21	460.39	496.25	330.76	503.09	
324.48	311.47	455.13	308.38	460.50	496.35	330.85	503.44	
324.04	311.82	455.20	308.48	460.61	496.40	330.90	503.73	
323.67	312.30	455.17	308.59	460.71	496.43	331.01	504.00	
323.29	312.68	455.16	308.74	460.78	496.44	331.04	504.26	
322.93	313.01	455.18	308.84	460.85	496.45	331.07	504.48	
322.60	313.30	455.16	308.96	460.89	496.45	331.10	504.67	
322.25	313.59	455.10	309.12	460.95	496.47	331.10	504.84	
321.95	313.91	455.05	309.23	460.95	496.49	331.11	504.98	
321.67	314.26	455.00	309.39	460.96	496.53	331.12	505.13	
321.39	314.58	454.95	309.56	460.97	496.57	331.10	505.30	
321.03	314.91	454.88	309.71	460.98	496.61	331.10	505.45	
320.65	315.20	454.81	309.87	460.97	496.63	331.06	505.63	
320.40	315.40	454.88	310.06	460.99	496.68	331.04	505.71	
320.33	315.52	455.00	310.22	461.01	496.73	331.03	505.73	
320.25	315.53	455.10	310.30	461.01	496.77	331.05	505.74	
320.27	315.64	455.23	310.40	461.01	496.79	331.01	505.80	
320.26	315.72	455.31	310.45	461.02	496.82	331.04	505.80	
320.30	315.86	455.34	310.54	461.04	496.85	331.02	505.83	
320.28	315.90	455.39	310.60	461.04	496.85	331.01	505.83	
320.25	315.91	455.43	310.63	461.04	496.86	331.01	505.84	
